pid,arrival_time,burst_time,priority,process_size,memory_usage,process_type,cpu_affinity
4983,0,19,20,217,232,0,0
4984,0,36,20,416,272,2,0
4985,0,44,10,917,390,0,0
4986,0,23,10,687,364,3,0
4987,0,22,10,360,303,3,0
4988,0,20,10,995,283,2,0
4989,0,22,45,867,325,2,0
4990,0,45,10,897,224,1,0
4991,0,32,20,855,299,2,0
4992,0,14,0,559,104,0,0
4993,0,6,0,912,139,0,0
4994,0,6,10,711,294,1,0
4995,0,30,11,318,388,1,0
4996,0,35,20,862,294,2,0
4997,0,29,20,303,165,1,0
4998,0,24,10,491,464,2,0
4999,0,47,11,255,314,2,0
5000,0,45,10,508,467,0,0
